Team Name,Vs,Total Yards,Total Plays,Yards Per Play,Time of Possession,1st Down,Passing 1st Down,Rushing 1st Down,1st Down From Penalties,3rd Downs Converted,3rd Down Attempts,4th Downs Converted,4th Down Attempts,Red Zone Score,Red Zone Trips,Goal To Go Score,Goal To Go Trips,Passing Yards,Pass Completions,Pass Attempts,Yards Per Pass,Passing Touchdowns,Sacks Allowed,Sack Yards Lost,Rushing Yards,Rush Attempts,Yards Per Rush,Rushing Touchdowns,Penalties Committed,Penalty Yards,Turnovers,Fumbles Lost,Interceptions Thrown,Defense/Special Teams Touchdowns,Interception For Touchdown,Fumble Recovery For Touchdown,Kickoff Return For Touchdown,Punt Return For Touchdown,Field Goals Made,Field Goal Attempts,Extra Points Made,Extra Point Attempts,Safeties,Two Points Converted,Two Points Attempted,GameID
NO,TB,310,70,4.4,36:38,20,13,6,1,8,18,0,0,1,3,1,1,202,25,34,5.9,2,1,6,108,35,3.1,0,5,31,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,2553796
TB,NO,349,50,7.0,23:22,13,10,1,2,2,8,1,1,0,0,0,0,292,22,33,8.8,2,2,17,57,15,3.8,0,5,38,4,2,2,0,0,0,0,0,0,0,1,1,0,0,1,2553796
SF,WAS,408,68,6.0,38:13,28,14,12,2,4,9,0,1,3,6,2,4,224,22,28,8.0,2,1,6,184,39,4.7,1,3,20,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,2553799
WAS,SF,225,43,5.2,21:47,12,6,5,1,3,9,0,1,1,2,1,1,163,17,28,5.8,1,1,6,62,14,4.4,0,5,40,2,0,2,0,0,0,0,0,1,1,1,1,0,0,0,2553799
PIT,SEA,468,71,6.6,37:33,25,11,14,0,6,13,2,3,3,7,2,4,266,18,24,11.1,0,1,8,202,46,4.4,3,2,10,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,2553802
SEA,PIT,369,49,7.5,22:27,17,13,4,0,3,9,0,0,2,3,0,1,281,23,33,8.5,1,1,9,88,15,5.9,1,4,25,1,1,0,0,0,0,0,0,3,3,2,2,0,0,0,2553802
LAC,DEN,301,63,4.8,26:14,17,10,6,1,2,11,1,2,0,1,0,0,215,24,38,5.7,0,1,5,86,24,3.6,0,3,48,1,1,0,0,0,0,0,0,3,4,0,0,0,0,0,2553806
DEN,LAC,313,67,4.7,33:46,16,7,8,1,7,17,1,1,0,2,0,1,212,20,32,6.6,1,2,12,101,33,3.1,0,7,49,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,2553806
CIN,KC,263,71,3.7,34:17,20,11,7,2,8,16,1,3,2,4,2,2,159,19,33,4.8,1,6,38,104,32,3.3,1,3,20,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2553534
KC,CIN,373,53,7.0,25:43,15,10,4,1,3,12,1,1,1,3,1,1,241,21,29,8.3,1,2,4,132,22,6.0,0,3,39,1,1,0,0,0,0,0,0,6,6,1,1,0,0,0,2553534
GB,MIN,470,73,6.4,37:32,28,17,9,2,9,14,0,1,2,4,1,1,293,25,34,8.6,3,0,0,177,39,4.5,1,4,32,1,1,0,0,0,0,0,0,2,2,3,4,0,0,0,2553810
MIN,GB,211,52,4.1,22:28,13,10,1,2,3,10,0,2,1,3,1,1,144,18,32,4.5,1,4,36,67,16,4.2,0,6,27,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,2553810
PIT,BAL,289,62,4.7,34:54,16,8,8,0,6,15,0,0,1,2,1,2,134,18,20,6.7,1,3,18,155,39,4.0,1,4,25,2,2,0,0,0,0,0,0,1,1,2,2,0,0,0,2553816
BAL,PIT,224,57,3.9,25:06,13,9,4,0,4,13,1,1,0,1,0,0,118,15,28,4.2,1,4,28,106,25,4.2,0,3,26,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,2553816
HOU,IND,306,56,5.5,29:18,16,10,5,1,5,13,0,1,2,2,2,2,246,20,26,9.5,2,2,18,60,28,2.1,1,11,69,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,2553825
IND,HOU,360,62,5.8,30:42,21,6,11,4,1,11,0,1,0,3,0,0,133,13,24,5.5,0,1,8,227,37,6.1,1,3,14,1,1,0,0,0,0,0,0,3,4,0,0,1,1,1,2553825
TB,CAR,228,64,3.6,31:24,14,6,8,0,6,16,0,0,0,3,0,0,115,20,32,3.6,0,3,22,113,29,3.9,0,3,15,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2553819
CAR,TB,199,50,4.0,28:36,11,2,8,1,2,12,2,2,0,0,0,0,68,11,18,3.8,0,3,26,131,29,4.5,0,3,20,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2553819
CLE,CIN,244,53,4.6,24:14,13,8,5,0,2,11,1,1,0,0,0,0,140,13,26,5.4,2,3,26,104,24,4.3,0,7,35,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2553820
CIN,CLE,328,61,5.4,35:46,22,10,10,2,3,12,0,0,4,4,4,4,145,21,28,5.2,3,3,31,183,30,6.1,1,1,10,1,0,1,0,0,0,0,0,1,1,4,4,0,0,0,2553820
MIN,DET,448,70,6.4,34:59,24,15,6,3,2,13,2,3,0,1,0,1,359,30,44,8.2,2,4,37,89,22,4.0,0,8,77,2,0,2,0,0,0,0,0,2,2,2,2,0,0,0,2553821
DET,MIN,381,56,6.8,25:01,19,13,5,1,1,9,2,2,3,4,3,3,311,23,32,9.7,2,1,9,70,23,3.0,2,4,20,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,2553821
NYJ,NE,254,63,4.0,33:42,13,3,9,1,3,15,0,1,0,2,0,1,69,8,20,3.5,0,1,1,185,42,4.4,1,1,5,1,1,0,0,0,0,0,0,3,4,0,0,0,1,1,2553830
NE,NYJ,119,58,2.1,26:18,6,3,3,0,1,14,0,3,0,1,0,0,31,12,30,1.0,0,7,57,88,21,4.2,0,4,35,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2553830
ATL,NO,389,60,6.5,26:10,14,11,3,0,4,11,0,1,1,3,0,1,311,25,34,9.1,2,1,7,78,25,3.1,0,8,75,3,1,2,0,0,0,0,0,1,1,2,2,0,0,0,2553833
NO,ATL,400,66,6.1,33:50,27,13,12,2,3,10,1,1,4,6,3,3,246,22,28,8.8,4,3,18,154,35,4.4,2,3,15,0,0,0,0,0,0,0,0,2,2,6,6,0,0,0,2553833
JAC,TEN,362,66,5.5,32:17,20,12,5,3,8,14,0,3,1,3,0,1,280,29,43,6.5,2,0,0,82,23,3.6,0,6,40,2,0,2,0,0,0,0,0,2,2,2,2,0,0,0,2553836
TEN,JAC,327,55,5.9,27:43,19,10,8,1,6,11,0,1,3,3,2,2,152,17,27,5.6,2,2,16,175,26,6.7,2,5,29,1,0,1,0,0,0,0,0,0,0,4,4,0,0,0,2553836
SEA,ARZ,327,53,6.2,23:57,18,8,9,1,6,12,0,0,1,3,0,0,189,16,28,6.8,2,0,0,138,25,5.5,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,1,2553814
ARZ,SEA,466,69,6.8,36:03,24,11,13,0,5,13,2,2,1,3,0,1,260,22,30,8.7,1,1,2,206,38,5.4,1,5,27,0,0,0,0,0,0,0,0,2,4,2,2,0,0,0,2553814
CHI,GB,192,46,4.2,28:36,13,8,4,1,3,11,1,1,0,2,0,0,117,11,16,7.3,0,5,31,75,25,3.0,0,1,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2553822
GB,CHI,432,60,7.2,31:24,24,14,10,0,7,10,0,0,2,4,0,0,308,27,32,9.6,2,1,8,124,27,4.6,0,1,5,1,1,0,0,0,0,0,0,1,2,2,2,0,0,0,2553822
DEN,LV,286,59,4.8,29:24,17,12,5,0,4,12,2,3,2,2,1,1,238,20,34,7.0,1,5,34,48,20,2.4,1,4,35,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,2553828
LV,DEN,359,66,5.4,30:36,22,12,10,0,7,13,0,0,2,3,1,2,230,20,32,7.2,2,3,14,129,31,4.2,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,2553828
KC,LAC,268,59,4.5,27:05,12,6,6,0,6,16,1,1,0,1,0,1,145,15,30,4.8,0,1,9,123,28,4.4,0,3,57,1,0,1,1,0,1,0,0,2,2,1,1,0,0,0,2553826
LAC,KC,353,80,4.4,32:55,22,12,8,2,7,19,2,3,0,3,0,2,235,28,47,5.0,0,3,23,118,30,3.9,0,1,5,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,2553826
PHI,NYG,299,65,4.6,27:03,19,9,9,1,5,13,0,1,1,2,0,0,166,20,36,4.6,1,5,37,133,24,5.5,0,2,10,4,2,2,0,0,0,0,0,1,1,1,1,0,0,0,2553834
NYG,PHI,415,66,6.3,32:57,22,13,9,0,6,14,0,0,3,6,2,3,306,25,34,9.0,1,2,5,109,30,3.6,2,3,21,1,0,1,0,0,0,0,0,2,3,3,3,0,0,0,2553834
LA,SF,258,62,4.2,31:00,19,11,7,1,9,15,3,4,3,3,1,1,149,17,24,6.2,2,2,14,109,36,3.0,1,2,8,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,2553835
SF,LA,300,58,5.2,29:00,20,10,9,1,5,10,1,1,3,3,2,2,175,16,26,6.7,1,3,14,125,29,4.3,2,5,78,1,1,0,0,0,0,0,0,0,1,2,3,0,0,0,2553835
DAL,WAS,440,69,6.4,33:55,31,23,6,2,6,10,1,1,5,7,5,5,309,34,40,7.7,4,0,0,131,29,4.5,1,2,20,1,0,1,0,0,0,0,0,1,3,5,5,0,0,0,2553837
WAS,DAL,180,49,3.7,26:05,12,9,3,0,2,10,3,4,1,2,1,1,130,20,28,4.6,1,4,27,50,17,2.9,0,4,39,3,1,2,0,0,0,0,0,1,1,1,1,0,0,0,2553837
BUF,MIA,473,77,6.1,38:07,26,14,11,1,9,15,1,3,2,5,2,3,345,30,38,9.1,2,3,14,128,36,3.6,0,6,41,3,1,2,1,0,0,0,1,0,0,3,3,0,0,0,2553829
MIA,BUF,275,48,5.7,21:53,16,9,5,2,4,10,0,0,1,1,0,0,167,17,27,6.2,1,1,6,108,20,5.4,1,4,29,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2553829
CLE,HOU,324,70,4.6,35:26,18,14,4,0,7,15,0,4,2,2,1,1,268,34,46,5.8,1,4,39,56,20,2.8,1,4,32,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2553550
HOU,CLE,356,44,8.1,24:34,14,10,3,1,2,8,0,0,2,3,0,1,280,17,22,12.7,3,0,0,76,22,3.5,1,3,20,0,0,0,2,2,0,0,0,1,1,6,6,0,0,0,2553550
MIA,KC,264,59,4.5,25:55,13,8,5,0,1,12,3,6,0,0,0,0,188,20,39,4.8,1,2,11,76,18,4.2,0,8,62,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2553551
KC,MIA,409,75,5.5,34:05,25,14,8,3,6,15,1,1,2,6,1,3,262,23,41,6.4,1,0,0,147,34,4.3,1,5,45,1,1,0,0,0,0,0,0,4,4,2,2,0,0,0,2553551
GB,DAL,415,54,7.7,28:55,22,11,10,1,6,10,1,1,4,4,1,1,272,16,21,13.0,3,0,0,143,33,4.3,3,7,66,0,0,0,1,1,0,0,0,0,0,6,7,0,0,0,2553553
DAL,GB,510,89,5.7,31:05,37,25,8,4,10,16,0,2,4,5,3,3,387,41,60,6.5,3,4,16,123,25,4.9,1,6,48,2,0,2,0,0,0,0,0,1,1,1,2,0,2,2,2553553
LA,DET,425,55,7.7,30:05,22,15,4,3,3,9,1,1,0,3,0,1,357,25,36,9.9,2,2,10,68,17,4.0,0,4,36,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,2553554
DET,LA,334,55,6.1,29:55,23,16,6,1,3,9,1,1,3,3,2,2,255,22,27,9.4,1,3,22,79,25,3.2,2,5,34,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,2553554
PIT,BUF,324,63,5.1,26:41,22,14,6,2,5,11,0,1,2,3,1,2,218,22,39,5.6,2,1,11,106,23,4.6,0,6,50,2,1,1,0,0,0,0,0,1,1,2,2,0,0,0,2553552
BUF,PIT,368,66,5.6,33:19,24,11,11,2,5,12,1,1,2,3,0,1,189,21,30,6.3,3,2,14,179,34,5.3,1,2,24,0,0,0,0,0,0,0,0,1,3,4,4,0,0,0,2553552
PHI,TB,276,53,5.2,25:57,13,9,3,1,0,9,0,2,1,2,1,1,234,25,35,6.7,1,3,16,42,15,2.8,0,6,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2553555
TB,PHI,426,69,6.2,34:03,23,13,9,1,6,14,1,2,0,1,0,0,307,22,36,8.5,3,4,30,119,29,4.1,0,5,25,0,0,0,0,0,0,0,0,3,3,3,3,1,0,0,2553555
HOU,BAL,213,47,4.5,22:25,10,8,1,1,4,12,0,1,0,0,0,0,175,19,33,5.3,0,0,0,38,14,2.7,0,11,70,0,0,0,1,0,0,0,1,1,2,1,1,0,0,0,2553556
BAL,HOU,352,67,5.3,37:35,22,10,12,0,4,12,2,2,4,5,1,1,123,16,22,5.6,2,3,29,229,42,5.5,2,3,15,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,2553556
GB,SF,330,62,5.3,30:19,20,10,7,3,7,13,0,1,2,5,1,2,194,21,34,5.7,2,0,0,136,28,4.9,0,1,5,2,0,2,0,0,0,0,0,2,3,1,1,0,1,1,2553557
SF,GB,356,64,5.6,29:41,19,12,7,0,10,16,0,0,1,1,0,0,245,23,39,6.3,1,1,7,111,24,4.6,2,6,83,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,2553557
TB,DET,408,60,6.8,28:00,23,18,4,1,4,12,1,1,3,3,1,1,319,26,41,7.8,3,4,30,89,15,5.9,0,5,33,2,0,2,0,0,0,0,0,1,2,2,2,0,0,1,2553559
DET,TB,391,71,5.5,32:00,26,18,5,3,6,14,1,1,3,4,2,3,277,30,43,6.4,2,2,10,114,26,4.4,2,3,17,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,2553559
KC,BUF,361,47,7.7,22:57,21,12,7,2,1,5,0,0,2,4,2,4,215,17,23,9.3,2,0,0,146,24,6.1,1,2,15,1,1,0,0,0,0,0,0,2,2,3,3,0,0,0,2553558
BUF,KC,368,78,4.7,37:03,27,12,14,1,7,14,2,3,3,4,2,2,186,26,39,4.8,1,0,0,182,39,4.7,2,5,28,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,2553558
KC,BAL,319,73,4.4,37:30,22,12,5,5,8,18,1,2,2,3,1,1,230,30,39,5.9,1,2,11,89,32,2.8,1,3,30,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2553560
BAL,KC,336,57,5.9,22:30,16,11,5,0,3,11,2,2,0,1,0,0,255,20,37,6.9,1,4,17,81,16,5.1,0,8,95,3,2,1,0,0,0,0,0,1,1,1,1,0,0,0,2553560
DET,SF,442,72,6.1,27:48,28,16,11,1,6,12,1,3,3,4,2,3,260,25,41,6.3,1,2,13,182,29,6.3,3,2,15,1,1,0,0,0,0,0,0,1,1,4,4,0,0,0,2553561
SF,DET,413,66,6.3,32:12,23,12,11,0,6,12,0,1,4,5,4,4,258,20,31,8.3,1,2,9,155,33,4.7,3,3,20,1,0,1,0,0,0,0,0,2,3,4,4,0,0,0,2553561
SF,KC,382,71,5.4,38:31,23,15,5,3,3,12,1,1,1,2,0,0,272,24,39,7.0,2,1,4,110,31,3.5,0,6,40,2,2,0,0,0,0,0,0,3,3,1,2,0,0,0,2553535
KC,SF,455,79,5.8,36:26,24,15,9,0,9,19,1,1,2,6,1,3,325,34,46,7.1,2,3,8,130,30,4.3,0,6,55,2,1,1,0,0,0,0,0,4,4,1,1,0,0,0,2553535
